No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/SickChill/SickChill/commits/5f63ed027cd80bd85604885d67d3fef3e40f42c9,False, release 2021.7.29 pypi signed miigotu miigotu gmail.com, , ,None
1,https://api.github.com/repos/SickChill/SickChill/commits/75f0e4820c232422124ab8b158313d78231fbae1,False, fix updater pip mode signed miigotu miigotu gmail.com, , ,None
2,https://api.github.com/repos/SickChill/SickChill/commits/1807f4d919f2b887b9b41db3ed10ab1acb1c7f02,False, publish 2021.7.23 signed miigotu miigotu gmail.com, , ,None
3,https://api.github.com/repos/SickChill/SickChill/commits/1795be313f5312a812c24108340618544e20f30d,False, try add syno wheelhouse dir search path pip signed miigotu miigotu gmail.com, , ,None
4,https://api.github.com/repos/SickChill/SickChill/commits/7574c3bfce428d38c2d2d3aaa7e26d7e0212a0dc,False, release 2021.7.23 signed miigotu miigotu gmail.com, , ,None
5,https://api.github.com/repos/SickChill/SickChill/commits/380836811635367be9c0c58e349c88b6817b51bc,False, add ability use existing venv module try virtualenv alternative fall back hacky pyz fail window add date plugin skip error setting add cwd subprocess call pip doe error signed miigotu miigotu gmail.com, , ,None
6,https://api.github.com/repos/SickChill/SickChill/commits/9dd68467bffb919409801c85a677c87ac6c7ea54,False, bump snyk 1.664.0 1.666.0 bump snyk http github.com snyk snyk 1.664.0 1.666.0 release note http github.com snyk snyk release changelog http github.com snyk snyk blob master .releaserc commits http github.com snyk snyk compare v1.664.0 ... v1.666.0  updated dependency dependency name snyk dependency type direct development update type version update semver minor ... signed dependabot bot support github.com, , ,None
7,https://api.github.com/repos/SickChill/SickChill/commits/756fe15c58e477d6575c03974e345cebd8300617,False, bump webpack 5.45.1 5.46.0 bump webpack http github.com webpack webpack 5.45.1 5.46.0 release note http github.com webpack webpack release commits http github.com webpack webpack compare v5.45.1 ... v5.46.0  updated dependency dependency name webpack dependency type direct development update type version update semver minor ... signed dependabot bot support github.com, , ,None
8,https://api.github.com/repos/SickChill/SickChill/commits/199ee06423b3626158cc38b85272d87188805528,True, fix 7147 signed miigotu miigotu gmail.com,https://api.github.com/repos/SickChill/SickChill/issues/7147,Bug / Issue,None
9,https://api.github.com/repos/SickChill/SickChill/commits/794f94bdbe8b3d4c871ea4d6184a945f4354d35a,False, release 2021.7.22 signed miigotu miigotu gmail.com, , ,None
10,https://api.github.com/repos/SickChill/SickChill/commits/e6bf43c8e4c4e948fb80b8e095623f9ede65fbaf,False, ignore incompatibility grunt contrib uglify signed miigotu miigotu gmail.com, , ,None
11,https://api.github.com/repos/SickChill/SickChill/commits/e0beecc0819f24d95132c09f6eba4150b8f6c293,False, update signed miigotu miigotu gmail.com, , ,None
12,https://api.github.com/repos/SickChill/SickChill/commits/2f658271be0edf4b962afab7777ac2cbd96f2d20,False, fix tagging release signed miigotu miigotu gmail.com, , ,None
13,https://api.github.com/repos/SickChill/SickChill/commits/ce0f70b679c114aa207073257008aa1e2b16afa5,False, release 2021.7.22 signed miigotu miigotu gmail.com, , ,None
14,https://api.github.com/repos/SickChill/SickChill/commits/b36142c1c5d90143cfd29b2d86bd21f2e50ca745,False, remove temp babelfish use pre release babelfish 0.6.0b1 signed miigotu miigotu gmail.com, , ,None
15,https://api.github.com/repos/SickChill/SickChill/commits/d0dddc4412a989ded44b0354d2f8631a64c97c1f,False, release 2021.7.22 signed miigotu miigotu gmail.com, , ,None
16,https://api.github.com/repos/SickChill/SickChill/commits/2f3d5769a0f8cec8ec3f6b521a1dbc8b8ab40e14,False, fix formatting signed miigotu miigotu gmail.com, , ,None
17,https://api.github.com/repos/SickChill/SickChill/commits/e7610a7327de023cf9fda988a6d4d18f86e36d1c,False, bump webpack 4.46.0 5.45.1 bump webpack http github.com webpack webpack 4.46.0 5.45.1 release note http github.com webpack webpack release commits http github.com webpack webpack compare v4.46.0 ... v5.45.1  updated dependency dependency name webpack dependency type direct development update type version update semver major ... signed dependabot bot support github.com, , ,None
18,https://api.github.com/repos/SickChill/SickChill/commits/1c61d7218aa974d75fc2db00da069f1552a94c4d,False, bump eslint plugin unicorn 29.0.0 34.0.1 bump eslint plugin unicorn http github.com sindresorhus eslint plugin unicorn 29.0.0 34.0.1 release note http github.com sindresorhus eslint plugin unicorn release commits http github.com sindresorhus eslint plugin unicorn compare v29.0.0 ... v34.0.1  updated dependency dependency name eslint plugin unicorn dependency type direct development update type version update semver major ... signed dependabot bot support github.com, , ,None
19,https://api.github.com/repos/SickChill/SickChill/commits/68136d09a29427f71edf200d38a17fa7cac887fd,False, bump grunt contrib sas 1.0.0 2.0.0 bump grunt contrib sas http github.com gruntjs grunt contrib sas 1.0.0 2.0.0 release note http github.com gruntjs grunt contrib sas release changelog http github.com gruntjs grunt contrib sas blob main changelog commits http github.com gruntjs grunt contrib sas compare v1.0.0 ... v2.0.0  updated dependency dependency name grunt contrib sas dependency type direct development update type version update semver major ... signed dependabot bot support github.com, , ,None
20,https://api.github.com/repos/SickChill/SickChill/commits/a7f6eac6c8a0fc05b3597364843007bff323caf7,False, bump eslint 7.30.0 7.31.0 bump eslint http github.com eslint eslint 7.30.0 7.31.0 release note http github.com eslint eslint release changelog http github.com eslint eslint blob master changelog.md commits http github.com eslint eslint compare v7.30.0 ... v7.31.0  updated dependency dependency name eslint dependency type direct development update type version update semver minor ... signed dependabot bot support github.com, , ,None
21,https://api.github.com/repos/SickChill/SickChill/commits/4b060f23c55005146da47a82559da9460f076cef,False, bump eslint config 0.35.0 0.37.0 bump eslint config http github.com xojs eslint config 0.35.0 0.37.0 release note http github.com xojs eslint config release commits http github.com xojs eslint config compare v0.35.0 ... v0.37.0  updated dependency dependency name eslint config dependency type direct development update type version update semver minor ... signed dependabot bot support github.com, , ,None
22,https://api.github.com/repos/SickChill/SickChill/commits/6291959e7ecb6861092b5fd901e5f2124feff071,False, bump 0.41.0 0.42.0 bump http github.com xojs 0.41.0 0.42.0 release note http github.com xojs release commits http github.com xojs compare v0.41.0 ... v0.42.0  updated dependency dependency name dependency type direct development update type version update semver minor ... signed dependabot bot support github.com, , ,None
23,https://api.github.com/repos/SickChill/SickChill/commits/9016713a6dff104e4b64eb8c86e39c53893f3e89,False, bump grunt contrib jshint 1.1.0 3.0.0 bump grunt contrib jshint http github.com gruntjs grunt contrib jshint 1.1.0 3.0.0 release note http github.com gruntjs grunt contrib jshint release changelog http github.com gruntjs grunt contrib jshint blob main changelog commits http github.com gruntjs grunt contrib jshint commits  updated dependency dependency name grunt contrib jshint dependency type direct development update type version update semver major ... signed dependabot bot support github.com, , ,None
24,https://api.github.com/repos/SickChill/SickChill/commits/a9a75a8d0a7f9ecb13f87d9a7faf18af1c2f60cc,False, bump load grunt task 3.5.2 5.1.0 bump load grunt task http github.com sindresorhus load grunt task 3.5.2 5.1.0 release note http github.com sindresorhus load grunt task release commits http github.com sindresorhus load grunt task compare v3.5.2 ... v5.1.0  updated dependency dependency name load grunt task dependency type direct development update type version update semver major ... signed dependabot bot support github.com, , ,None
25,https://api.github.com/repos/SickChill/SickChill/commits/225987d58bba52d2b53b5496e67ea242a193e224,False, bump grunt contrib clean 1.1.0 2.0.0 bump grunt contrib clean http github.com gruntjs grunt contrib clean 1.1.0 2.0.0 release note http github.com gruntjs grunt contrib clean release changelog http github.com gruntjs grunt contrib clean blob main changelog commits http github.com gruntjs grunt contrib clean compare v1.1.0 ... v2.0.0  updated dependency dependency name grunt contrib clean dependency type direct development update type version update semver major ... signed dependabot bot support github.com, , ,None
26,https://api.github.com/repos/SickChill/SickChill/commits/901ea492f3b2dfd8ccdb58b08a486b7825773d1d,False, bump coverall 3.1.0 3.2.0 bump coverall http github.com thekevjames coverall python 3.1.0 3.2.0 release note http github.com thekevjames coverall python release changelog http github.com thekevjames coverall python blob master changelog.md commits http github.com thekevjames coverall python compare 3.1.0 ... 3.2.0  updated dependency dependency name coverall dependency type direct development update type version update semver minor ... signed dependabot bot support github.com, , ,None
27,https://api.github.com/repos/SickChill/SickChill/commits/868cfc5c9c6555c4685f13ef0b6ef91222fc9ef0,False, bump action stale bump action stale http github.com action stale release note http github.com action stale release changelog http github.com action stale blob main changelog.md commits http github.com action stale compare ...  updated dependency dependency name action stale dependency type direct production update type version update semver major ... signed dependabot bot support github.com, , ,None
28,https://api.github.com/repos/SickChill/SickChill/commits/702bba7d3c0767d82b19b2e986922bdb1c5ca2c7,False, bump ava 0.24.0 3.15.0 bump ava http github.com avajs ava 0.24.0 3.15.0 release note http github.com avajs ava release commits http github.com avajs ava compare v0.24.0 ... v3.15.0  updated dependency dependency name ava dependency type direct development update type version update semver major ... signed dependabot bot support github.com, , ,None
29,https://api.github.com/repos/SickChill/SickChill/commits/8057f3bcea6dfab76ae7137bdb4be66e93d57aea,False, bump black 20.8b1 21.7b0 bump black http github.com psf black 20.8b1 21.7b0 release note http github.com psf black release changelog http github.com psf black blob main changes.md commits http github.com psf black commits  updated dependency dependency name black dependency type direct development ... signed dependabot bot support github.com, , ,None
30,https://api.github.com/repos/SickChill/SickChill/commits/e493682cb01d790f1fe25188d1aa0794d79717c5,False, use kodipydent alt beekeeper alt signed miigotu miigotu gmail.com, , ,None
31,https://api.github.com/repos/SickChill/SickChill/commits/e1e91c3ec3c90479b556e7e78b48dc3bb81ead01,False, limit regex new release number format signed miigotu miigotu gmail.com, , ,None
32,https://api.github.com/repos/SickChill/SickChill/commits/3538c49d69a45f0fa28e13b1728d47b104d52e25,False, limit changelog last year signed miigotu miigotu gmail.com, , ,None
33,https://api.github.com/repos/SickChill/SickChill/commits/3d0d9e33878de38ad2272c9cc0027eeb95dc42aa,False, fix changelog generation signed miigotu miigotu gmail.com, , ,None
34,https://api.github.com/repos/SickChill/SickChill/commits/11d2217e371c14d983825d2e794b09623e94dc59,False, try fix gruntfile patchlevel signed miigotu miigotu gmail.com, , ,None
35,https://api.github.com/repos/SickChill/SickChill/commits/6d462e2167b2689ab7f94c9791de4562c59d492c,False, fix another pathlib error http github.com sickchill sickchill issue 7279 issuecomment 879784353 signed miigotu miigotu gmail.com, , ,None
